Time,Motor Bus Volts 0,Motor Bus Volts 1,TempLoc 0 ,TempLoc 1 ,status 0,status 1,status 2,status 3,Gmb Pos 0,Gmb Pos 1,Gmb Pos 2,Gmb Pos 3,Gmb Pos ERR 0,Gmb Pos ERR 1,Gmb Pos ERR 2,Gmb Pos ERR 3,Gmb Pos CMD 0,Gmb Pos CMD 1,Gmb Pos CMD 2,Gmb Pos CMD 3,Gmb Rate 0,Gmb Rate 1,Gmb Rate 2,Gmb Rate 3,Gmb Rate CMD 0,Gmb Rate CMD 1,Gmb Rate CMD 2,Gmb Rate CMD 3,Gmb Current 0,Gmb Current 1,Gmb Current 2,Gmb Current 3,Fly Rate 0,Fly Rate 1,Fly Rate 2,Fly Rate 3,Fly Rate CMD 0,Fly Rate CMD 1,Fly Rate CMD 2,Fly Rate CMD 3,Fly Current 0,Fly Current 1,Fly Current 2,Fly Current 3,TempPri 0,TempPri 1,TempPri 2,TempPri 3,TempAux 0,TempAux 1,TempAux 2,TempAux 3,Rate 0,Rate 1,Rate 2,Rate 3
Thu Jul 31 23:55:00 2014,12.0181,12.0086,2219,2219,5.03317e+07,1.67772e+07,1.67772e+07,5.03317e+07,0.00131836,0.00351562,-0.000439453,0.00219727,0.00131836,0.00351562,-0.000439453,0.00219727,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.36073,3.91385,4.07453,3.99442,5994.76,5995.47,6001.48,3646.73,6000,6000,6000,6000,29.7414,32.2438,32.2353,56.1843,1951,1951,4095,4095,1951,1951,4095,2048,0,0,0,0
Thu Jul 31 23:55:01 2014,12.056,12.0086,2224,2219,5.03317e+07,5.03317e+07,5.03317e+07,5.03317e+07,0.00131836,0.00307617,-0.00615234,0.00966797,0.00131836,0.00307617,-0.00615234,0.00966797,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.50585,3.97613,4.1639,4.05794,6000.14,5999.1,5996.65,3699.74,6000,6000,6000,6000,30.0212,32.2059,32.4554,57.416,1951,1951,4095,4095,1951,1951,4095,2048,0,0,0,0
Thu Jul 31 23:55:02 2014,12.0465,12.0181,2223,2224,1.67772e+07,5.03317e+07,1.67772e+07,1.67772e+07,0.000878906,0.00483398,0.00527344,0.00395508,0.000878906,0.00483398,0.00527344,0.00395508,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.4251,3.93078,4.11698,4.01721,5999.79,5992.22,5993.49,3749.68,6000,6000,6000,6000,29.6209,32.1243,32.5105,58.6422,1968,1971,4095,4095,1971,1971,4095,2048,0,0,0,0
Thu Jul 31 23:55:03 2014,12.0465,12.0086,2223,2219,1.67772e+07,1.67772e+07,1.67772e+07,5.03317e+07,0.000878906,0.00307617,-0.00703125,0.00483398,0.000878906,0.00307617,-0.00703125,0.00483398,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.50744,3.99292,4.12932,4.01478,5997.59,5998.32,5998.82,3800.22,6000,6000,6000,6000,29.8756,32.3042,32.2795,59.8046,1983,1984,4095,4095,1984,1983,4095,2048,0,0,0,0
Thu Jul 31 23:55:04 2014,12.0465,12.0181,2223,2223,5.03317e+07,5.03317e+07,5.03317e+07,5.03317e+07,0.00175781,0.00351562,0.00131836,0.0118652,0.00175781,0.00351562,0.00131836,0.0118652,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.46016,3.93021,4.11146,4.02988,5997.86,5998.25,5993.29,3847.08,6000,6000,6000,6000,29.8279,32.2547,32.2089,60.9444,1999,2000,4095,4095,1999,1999,4095,2048,0,0,0,0
Thu Jul 31 23:55:05 2014,12.0465,12.0181,2220,2220,5.03317e+07,5.03317e+07,1.67772e+07,1.67772e+07,0.000878906,0.00483398,0.00483398,0.00571289,0.000878906,0.00483398,0.00483398,0.00571289,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.60353,4.04425,4.18175,4.06999,5997.84,5999.2,6003.39,3900.17,6000,6000,6000,6000,30.0722,32.364,32.3711,62.0942,2008,2011,4095,4095,2008,2008,4095,2048,0,0,0,0
Thu Jul 31 23:55:06 2014,12.0465,12.0181,2223,2220,5.03317e+07,1.67772e+07,1.67772e+07,5.03317e+07,0.00175781,0.00307617,-0.00571289,0.0193359,0.00175781,0.00307617,-0.00571289,0.0193359,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.62227,4.03974,4.18579,4.09202,6000.03,5999.63,5996.3,3954.94,6000,6000,6000,6000,30.1501,32.1971,32.404,63.292,2015,2016,4095,4095,2015,2016,4095,2048,0,0,0,0
Thu Jul 31 23:55:08 2014,12.0181,12.0181,2219,2220,1.67772e+07,5.03317e+07,5.03317e+07,1.67772e+07,0.00131836,0.00395508,0.00615234,0.0114258,0.00131836,0.00395508,0.00615234,0.0114258,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.57852,4.01064,4.17896,4.07147,5996.02,6001.8,5997.16,4006.45,6000,6000,6000,6000,29.8251,32.3801,32.3257,64.5174,2040,2040,4095,4095,2040,2040,4095,2048,0,0,0,0
Thu Jul 31 23:55:09 2014,12.0465,12.0181,2220,2223,5.03317e+07,1.67772e+07,1.67772e+07,5.03317e+07,0.00131836,0.00439453,0,-0.000439453,0.00131836,0.00439453,0,-0.000439453,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.6851,4.05387,4.22531,4.12714,5998.67,5998.24,6002.97,4056.95,6000,6000,6000,6000,30.078,32.1799,32.4203,65.7699,2056,2056,4095,4095,2047,2047,4095,2048,0,0,0,0
Thu Jul 31 23:55:10 2014,12.0465,12.0181,2220,2219,1.67772e+07,1.67772e+07,5.03317e+07,1.67772e+07,0.00131836,0.00219727,-0.00219727,0.0118652,0.00131836,0.00219727,-0.00219727,0.0118652,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.54366,3.96609,4.13115,4.05732,5999.67,5994.4,6000.86,4107.24,6000,6000,6000,6000,29.7901,32.2233,32.2282,67.1065,2067,2067,4095,4095,2047,2047,4095,2048,0,0,0,0
Thu Jul 31 23:55:11 2014,12.0465,12.0181,2223,2223,1.67772e+07,5.03317e+07,5.03317e+07,1.67772e+07,0.000878906,0.00351562,0.00395508,0.00878906,0.000878906,0.00351562,0.00395508,0.00878906,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.70045,4.07368,4.18333,4.11734,5995.69,5991.17,6001.25,4155.76,6000,6000,6000,6000,30.0392,32.3692,32.1793,68.3316,2072,2075,4095,4095,2044,2044,4095,2048,0,0,0,0
Thu Jul 31 23:55:12 2014,12.0181,12.0086,2219,2219,5.03317e+07,1.67772e+07,1.67772e+07,5.03317e+07,0.00219727,0.00395508,0.00307617,0.000439453,0.00219727,0.00395508,0.00307617,0.000439453,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.70351,4.05469,4.20903,4.14687,5997.46,5997.66,5994.01,4213.36,6000,6000,6000,6000,29.9693,32.1393,32.3889,69.6304,2079,2079,4095,4095,2044,2044,4095,2048,0,0,0,0
Thu Jul 31 23:55:13 2014,12.0465,12.0181,2223,2223,1.67772e+07,5.03317e+07,5.03317e+07,1.67772e+07,0.00131836,0.00307617,0.000439453,0.00966797,0.00131836,0.00307617,0.000439453,0.00966797,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.79463,4.11698,4.22485,4.17629,5996.14,5999.15,6003.48,4257.77,6000,6000,6000,6000,29.9486,32.4164,32.4358,70.7437,2071,2083,4095,4095,2044,2063,4095,2048,0,0,0,0
Thu Jul 31 23:55:14 2014,12.0465,12.0181,2220,2219,5.03317e+07,5.03317e+07,1.67772e+07,1.67772e+07,0.000878906,0.00439453,0.00439453,0.000878906,0.000878906,0.00439453,0.00439453,0.000878906,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.73771,4.10716,4.17792,4.15611,6001.1,6000.51,5992.75,4312.84,6000,6000,6000,6000,30.1263,32.072,32.1305,71.7023,2060,2084,4095,4095,2047,2076,4095,2048,0,0,0,0
Thu Jul 31 23:55:15 2014,12.0086,12.0465,2215,2224,1.67772e+07,1.67772e+07,1.67772e+07,5.03317e+07,0.000878906,0.00263672,-0.0074707,0.0123047,0.000878906,0.00263672,-0.00791016,0.0123047,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.48849,3.96879,4.04275,4.02976,6001.33,5996.81,5997.66,4360.37,6000,6000,6000,6000,29.9174,31.9047,32.1152,72.922,2079,2087,4095,4095,2047,2087,4095,2048,0,0,0,0
Thu Jul 31 23:55:16 2014,12.056,12.0086,2224,2219,1.67772e+07,5.03317e+07,5.03317e+07,1.67772e+07,0.000878906,0.00351562,0.00439453,0.00703125,0.000878906,0.00351562,0.00439453,0.00703125,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.61689,4.04483,4.10088,4.09537,5999.9,5999.04,6000.09,4412.88,6000,6000,6000,6000,29.8523,32.2413,32.1553,74.1086,2088,2075,4095,4095,2067,2083,4095,2048,0,0,0,0
Thu Jul 31 23:55:17 2014,12.0465,12.0181,2220,2219,5.03317e+07,5.03317e+07,1.67772e+07,1.67772e+07,0.00131836,0.00483398,0.00571289,-0.00351562,0.00131836,0.00483398,0.00571289,-0.00351562,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.77496,4.13481,4.19926,4.20001,6000.48,5994.73,5998.01,4463.3,6000,6000,6000,6000,30.0015,32.1422,32.2547,75.3229,2084,2067,4095,4095,2080,2071,4095,2048,0,0,0,0
Thu Jul 31 23:55:18 2014,12.0465,12.0181,2223,2220,1.67772e+07,1.67772e+07,5.03317e+07,5.03317e+07,0.000878906,0.00219727,-0.00791016,0.0188965,0.000878906,0.00219727,-0.00791016,0.0188965,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.80791,4.15715,4.19053,4.19423,5997.49,5999.25,5998.12,4513.4,6000,6000,6000,6000,30.1933,32.2229,32.0714,76.6819,2071,2071,4095,4095,2072,2063,4095,2048,0,0,0,0
Thu Jul 31 23:55:19 2014,12.0465,12.0465,2219,2223,1.67772e+07,5.03317e+07,5.03317e+07,1.67772e+07,0.00131836,0.00351562,0.00351562,0.0101074,0.00131836,0.00351562,0.00351562,0.0101074,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.54242,4.04287,4.05673,4.04972,5996.36,6001.18,5997.34,4564.96,6000,6000,6000,6000,30.0106,31.9787,32.002,77.8002,2063,2063,4095,4095,2064,2056,4095,2048,0,0,0,0
Thu Jul 31 23:55:20 2014,12.0181,12.0465,2216,2223,5.03317e+07,1.67772e+07,1.67772e+07,1.67772e+07,0.00175781,0.00439453,0.00395508,-0.00395508,0.00175781,0.00439453,0.00395508,-0.00395508,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.82707,4.20141,4.1048,4.09935,5997.69,5998.74,6005.53,4613.75,6000,6000,6000,6000,30.0227,32.4015,32.1658,79.126,2059,2059,4095,4095,2059,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:21 2014,12.0465,12.0181,2219,2220,1.67772e+07,1.67772e+07,1.67772e+07,5.03317e+07,0.00131836,0.00263672,-0.00703125,0.0140625,0.00131836,0.00263672,-0.00703125,0.0140625,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.76169,4.16833,4.13363,4.14973,5996.33,5998.36,5994.23,4666.44,6000,6000,6000,6000,30.209,32.1689,32.0615,79.9756,2056,2055,4095,4095,2056,2052,4095,2048,0,0,0,0
Thu Jul 31 23:55:22 2014,12.0465,12.0465,2220,2220,1.67772e+07,5.03317e+07,5.03317e+07,1.67772e+07,0.000439453,0.00351562,0.00483398,0.0140625,0.000439453,0.00351562,0.00483398,0.0140625,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.70646,4.15916,4.09842,4.12755,5999.99,5999.23,5998.56,4720.13,6000,6000,6000,6000,30.3727,31.9988,31.8865,81.0161,2055,2055,4095,4095,2056,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:23 2014,12.056,12.0465,2223,2223,1.67772e+07,1.67772e+07,1.67772e+07,5.03317e+07,0.00131836,0.00395508,-0.00483398,0.0114258,0.00131836,0.00395508,-0.00483398,0.0114258,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.7583,4.20909,4.12853,4.16123,6005.69,5999.27,6002.81,4765.23,6000,6000,6000,6000,30.4369,32.042,31.8712,82.2414,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:24 2014,12.0465,12.0181,2219,2216,5.03317e+07,5.03317e+07,5.03317e+07,5.03317e+07,0.00175781,0.00351562,0.00219727,0.0131836,0.00175781,0.00351562,0.00219727,0.0131836,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.67454,4.16582,4.06441,4.11147,6004.57,6000.02,5995.3,4813.03,6000,6000,6000,6000,30.3781,32.1626,32.0761,83.4303,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:25 2014,12.0465,12.0181,2219,2219,5.03317e+07,5.03317e+07,1.67772e+07,1.67772e+07,0.000878906,0.00483398,0.00571289,-0.00395508,0.000878906,0.00483398,0.00571289,-0.00395508,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.71145,4.20329,4.10803,4.16445,5999.88,5997.6,5998.68,4866.21,6000,6000,6000,6000,30.324,32.4687,31.9432,84.4513,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:26 2014,12.0465,12.0465,2219,2220,5.03317e+07,1.67772e+07,1.67772e+07,5.03317e+07,0.00175781,0.00351562,-0.00615234,0.0118652,0.00175781,0.00351562,-0.00615234,0.0118652,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.63425,4.18178,4.03569,4.11718,6001.27,6004.22,5998.54,4918.69,6000,6000,6000,6000,30.5892,32.2179,31.8044,85.8152,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:27 2014,12.0465,12.0465,2219,2220,1.67772e+07,1.67772e+07,5.03317e+07,1.67772e+07,0.00131836,0.00263672,0.00483398,0.014502,0.00131836,0.00263672,0.00483398,0.014502,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.69196,4.23075,4.08216,4.15528,6003.12,5999.04,6004.26,4969.42,6000,6000,6000,6000,30.5409,32.2234,32.072,87.0652,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:28 2014,12.0465,12.0465,2219,2220,1.67772e+07,1.67772e+07,1.67772e+07,5.03317e+07,0.00175781,0.00395508,0.00483398,-0.00527344,0.00175781,0.00395508,0.00483398,-0.00527344,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.52492,4.18614,3.93097,4.03678,6006.86,6000.63,6001.33,5020.03,6000,6000,6000,6000,30.4878,32.1476,31.7994,88.4808,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:29 2014,12.0181,12.0181,2216,2220,1.67772e+07,5.03317e+07,5.03317e+07,1.67772e+07,0.000878906,0.00439453,0.00483398,0.0101074,0.000878906,0.00439453,0.00483398,0.0101074,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.54214,4.19143,3.95791,4.06469,5998.25,6004.94,6000.11,5067.33,6000,6000,6000,6000,30.5386,32.0452,31.9022,89.5875,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:30 2014,12.0181,11.9802,2219,2215,5.03317e+07,1.67772e+07,1.67772e+07,5.03317e+07,0.00131836,0.00439453,0.00351562,-0.00351562,0.00131836,0.00439453,0.00351562,-0.00351562,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.36626,4.12169,3.87301,4.00199,5999.6,5997.93,6001.03,5118.86,6000,6000,6000,6000,30.2888,32.4071,31.7856,90.5717,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:31 2014,12.0181,12.0181,2215,2219,5.03317e+07,1.67772e+07,1.67772e+07,5.03317e+07,0.000878906,0.00263672,-0.00571289,0.00527344,0.000878906,0.00263672,-0.00571289,0.00527344,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.5648,4.22568,3.94586,4.06168,5996.02,5998.95,6003.73,5173.62,6000,6000,6000,6000,30.4738,32.0226,31.7599,91.5678,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:32 2014,12.0465,12.0181,2219,2219,1.67772e+07,5.03317e+07,1.67772e+07,1.67772e+07,0.000878906,0.00483398,0.00571289,0.0101074,0.000878906,0.00483398,0.00571289,0.0101074,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.28248,4.10554,3.82617,3.97202,6000.17,5995.38,6002.48,5216.34,6000,6000,6000,6000,30.205,31.9696,31.7002,92.2623,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:33 2014,12.0465,12.0465,2219,2220,1.67772e+07,1.67772e+07,1.67772e+07,5.03317e+07,0.000878906,0.00263672,-0.00263672,0.00439453,0.000878906,0.00263672,-0.00263672,0.00439453,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.4276,4.19182,3.90492,4.05658,5997.69,5993.11,6001.03,5268.57,6000,6000,6000,6000,30.3828,32.1352,31.8162,93.2085,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:34 2014,12.0465,12.0465,2219,2220,5.03317e+07,5.03317e+07,5.03317e+07,5.03317e+07,0.000439453,0.00351562,-0.00527344,0.0206543,0.000439453,0.00351562,-0.00527344,0.0206543,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.39291,4.21073,3.85415,4.01332,5999.01,5997.95,6002.63,5316.1,6000,6000,6000,6000,30.4734,31.9197,31.9295,94.4516,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:35 2014,12.0465,12.0465,2219,2220,5.03317e+07,1.67772e+07,5.03317e+07,1.67772e+07,0.00131836,0.00527344,0.00615234,0.00922852,0.00131836,0.00527344,0.00615234,0.00922852,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.08219,4.06292,3.71798,3.89262,6004.63,5999.71,5994.67,5368.19,6000,6000,6000,6000,30.1399,31.8216,31.6896,95.547,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:36 2014,12.0181,12.0465,2216,2219,5.03317e+07,1.67772e+07,1.67772e+07,5.03317e+07,0.00131836,0.00307617,-0.0065918,0.013623,0.00131836,0.00307617,-0.0065918,0.013623,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.15694,4.10925,3.74722,3.92779,6004.87,5995.9,6000.04,5417.37,6000,6000,6000,6000,30.0649,32.0828,31.613,96.6754,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:37 2014,12.0181,12.0465,2216,2220,5.03317e+07,5.03317e+07,5.03317e+07,1.67772e+07,0.000878906,0.00527344,0.00615234,0.013623,0.000878906,0.00527344,0.00615234,0.013623,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.27373,4.21008,3.77131,3.97118,6002.68,5998.16,5998.84,5464.26,6000,6000,6000,6000,30.2361,32.3472,31.645,97.9483,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:38 2014,12.0465,12.0465,2219,2220,1.67772e+07,1.67772e+07,1.67772e+07,5.03317e+07,0.000878906,0.00395508,0.00219727,-0.00175781,0.000878906,0.00395508,0.00219727,-0.00175781,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.14344,4.14312,3.77179,3.98916,6002.88,6002.25,5999.76,5513.89,6000,6000,6000,6000,30.1593,32.1705,31.9596,98.9881,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:39 2014,12.0181,12.0181,2216,2216,1.67772e+07,1.67772e+07,1.67772e+07,5.03317e+07,0.000439453,0.00307617,-0.00791016,0.0109863,0.000439453,0.00307617,-0.00791016,0.0109863,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.06768,4.14758,3.69434,3.94058,6002.68,5999.8,5998.8,5565.44,6000,6000,6000,6000,30.4895,31.7111,31.6153,100.219,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:40 2014,12.0181,12.0181,2216,2216,1.67772e+07,5.03317e+07,1.67772e+07,1.67772e+07,0.00131836,0.00395508,0.00615234,0.00527344,0.00131836,0.00395508,0.00615234,0.00527344,0,0,0,0,0,0,0,0,-0,-0,-0,-0,5.96584,4.08644,3.62457,3.87294,5999.03,6001.77,5998.44,5609.99,6000,6000,6000,6000,30.2766,31.8145,31.4315,101.353,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:41 2014,12.0465,12.0465,2219,2220,1.67772e+07,1.67772e+07,1.67772e+07,5.03317e+07,0.000878906,0.00351562,-0.000878906,0.00922852,0.000878906,0.00351562,-0.000878906,0.00922852,0,0,0,0,0,0,0,0,-0,-0,-0,-0,6.07647,4.18725,3.66234,3.94253,5994.02,5997.04,5995.48,5660.8,6000,6000,6000,6000,30.3891,31.8655,31.6989,102.605,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:42 2014,12.0465,12.0181,2219,2216,1.67772e+07,1.67772e+07,5.03317e+07,5.03317e+07,0.00131836,0.00307617,-0.00395508,0.0175781,0.00131836,0.00307617,-0.00395508,0.0175781,0,0,0,0,0,0,0,0,-0,-0,-0,-0,5.97701,4.13832,3.61179,3.90617,6002.09,5999.58,6000.49,5714.35,6000,6000,6000,6000,30.5477,32.1952,31.4492,103.757,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:43 2014,12.056,11.9707,2223,2207,1.67772e+07,5.03317e+07,1.67772e+07,1.67772e+07,0.00175781,0.00395508,0.00439453,0.0074707,0.00175781,0.00395508,0.00439453,0.0074707,0,0,0,0,0,0,0,0,-0,-0,-0,-0,5.66997,4.01744,3.50655,3.80145,5999.72,6006.84,5999.64,5762.5,6000,6000,6000,6000,30.0885,31.76,31.5698,104.345,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:44 2014,12.0465,12.0181,2216,2219,5.03317e+07,1.67772e+07,1.67772e+07,5.03317e+07,0.00131836,0.00307617,-0.00439453,0.00395508,0.00131836,0.00307617,-0.00439453,0.00395508,0,0,0,0,0,0,0,0,-0,-0,-0,-0,5.29957,3.60723,3.54899,3.70168,6001.64,5999.64,6002.72,5796.82,6000,6000,6000,6000,29.9945,32.0683,31.6533,76.0022,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:45 2014,12.0181,12.0181,2212,2220,5.03317e+07,1.67772e+07,5.03317e+07,5.03317e+07,0.00219727,0.00351562,0.00395508,0.0118652,0.00219727,0.00351562,0.00395508,0.0118652,0,0,0,0,0,0,0,0,-0,-0,-0,-0,4.76494,3.26201,3.29243,3.41504,5996.32,6004.22,5993.61,5817.19,6000,6000,6000,6000,29.3091,31.685,31.5642,58.714,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:46 2014,12.0181,12.0181,2212,2219,1.67772e+07,5.03317e+07,1.67772e+07,1.67772e+07,0.000878906,0.00395508,0.00395508,0.00703125,0.000878906,0.00395508,0.00395508,0.00703125,0,0,0,0,0,0,0,0,-0,-0,-0,-0,4.78551,3.23822,3.32682,3.44941,6001.73,5999.79,5999.9,5835.65,6000,6000,6000,6000,29.2869,31.5381,31.6831,52.5659,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:47 2014,12.0465,12.0181,2219,2216,5.03317e+07,1.67772e+07,1.67772e+07,5.03317e+07,0.00175781,0.00307617,-0.00571289,0.0127441,0.00175781,0.00307617,-0.00571289,0.0127441,0,0,0,0,0,0,0,0,-0,-0,-0,-0,4.63993,3.17889,3.21623,3.3372,5999.94,5999.77,5999.59,5851.76,6000,6000,6000,6000,28.8856,31.3388,31.6777,48.9793,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:48 2014,12.0465,12.0181,2216,2216,5.03317e+07,5.03317e+07,5.03317e+07,1.67772e+07,0.00263672,0.00351562,0.00263672,0.0123047,0.00263672,0.00351562,0.00263672,0.0123047,0,0,0,0,0,0,0,0,-0,-0,-0,-0,4.70394,3.17364,3.24418,3.37059,5997.88,5997.77,6002.22,5866.23,6000,6000,6000,6000,29.0004,31.7635,31.5356,46.1994,2055,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:50 2014,12.0465,12.0181,2215,2219,1.67772e+07,5.03317e+07,1.67772e+07,1.67772e+07,0.000878906,0.00395508,0.00219727,0.00351562,0.000878906,0.00395508,0.00219727,0.00351562,0,0,0,0,0,0,0,0,-0,-0,-0,-0,4.60299,3.13128,3.23024,3.34075,6004.37,5999.38,5997.41,5878.43,6000,6000,6000,6000,28.9503,31.7752,31.4708,43.8671,2052,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:51 2014,12.0465,12.0086,2216,2215,1.67772e+07,5.03317e+07,1.67772e+07,5.03317e+07,0.000439453,0.00395508,-0.00483398,0.0065918,0.000439453,0.00395508,-0.00483398,0.0065918,0,0,0,0,0,0,0,0,-0,-0,-0,-0,4.53903,3.09091,3.17677,3.30305,6001.41,6002.79,5999.68,5886.28,6000,6000,6000,6000,28.9903,31.6743,31.2831,42.0851,2052,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:52 2014,12.0465,12.0465,2216,2220,1.67772e+07,5.03317e+07,1.67772e+07,1.67772e+07,0.00131836,0.00395508,0.00527344,0.00922852,0.00131836,0.00395508,0.00527344,0.00922852,0,0,0,0,0,0,0,0,-0,-0,-0,-0,4.51057,3.05727,3.16797,3.27667,5999.13,5998.44,6005.68,5903.19,6000,6000,6000,6000,29.0404,31.8009,31.39,40.7096,2052,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:53 2014,12.0465,12.0181,2215,2219,5.03317e+07,1.67772e+07,1.67772e+07,5.03317e+07,0.00219727,0.00307617,-0.00307617,0.00834961,0.00219727,0.00307617,-0.00307617,0.00834961,0,0,0,0,0,0,0,0,-0,-0,-0,-0,4.4365,3.02088,3.14484,3.24863,6006.11,5999.28,6002.41,5909.35,6000,6000,6000,6000,28.9254,31.8044,31.6247,39.8271,2051,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:54 2014,12.0465,12.0465,2215,2220,5.03317e+07,1.67772e+07,5.03317e+07,5.03317e+07,0.00175781,0.00351562,-0.00263672,0.014502,0.00175781,0.00351562,-0.00263672,0.014502,0,0,0,0,0,0,0,0,-0,-0,-0,-0,4.37358,2.98673,3.13927,3.24911,5995.71,5999.12,5998.47,5918,6000,6000,6000,6000,28.7817,31.5021,31.4414,39.9996,2051,2055,4095,4095,2055,2055,4095,2048,0,0,0,0
Thu Jul 31 23:55:55 2014,12.0181,12.0181,2212,2216,5.03317e+07,5.03317e+07,1.67772e+07,1.67772e+07,0.00175781,0.00395508,0.00483398,0.00263672,0.00175781,0.00395508,0.00483398,0.00263672,0,0,0,0,0,0,0,0,-0,-0,-0,-0,4.46347,3.04352,3.17343,3.28727,5995.29,6001.27,5996.33,5922.28,6000,6000,6000,6000,28.8898,31.5849,31.5943,38.8864,2051,2055,4095,4095,2056,2055,4095,2048,0,0,0,0
